make,model,suburb,count
HONDA,MDX,NGUNNAWAL,1
HONDA,ODYSSE,NGUNNAWAL,1
HONDA,ODYSSEY,NGUNNAWAL,22
HONDA,PRELUDE,NGUNNAWAL,2
HYUNDAI,130,NGUNNAWAL,1
HYUNDAI,145,NGUNNAWAL,2
HYUNDAI,1X35,NGUNNAWAL,3
HYUNDAI,ACCENT,NGUNNAWAL,43
HYUNDAI,DH GENESIS,NGUNNAWAL,1
HYUNDAI,DM,NGUNNAWAL,2
HYUNDAI,ELANTRA,NGUNNAWAL,56
HYUNDAI,ESSENCE,NGUNNAWAL,1
HYUNDAI,EXCEL,NGUNNAWAL,8
HYUNDAI,FD  I30CW,NGUNNAWAL,15
HYUNDAI,FS VELOSTER COUPE,NGUNNAWAL,6
HYUNDAI,GET2,NGUNNAWAL,1
HYUNDAI,GETZ,NGUNNAWAL,60
HYUNDAI,HIGHLANDER,NGUNNAWAL,1
HYUNDAI,I LOAD,NGUNNAWAL,4
HYUNDAI,I MAX,NGUNNAWAL,2
HYUNDAI,I20,NGUNNAWAL,17
HYUNDAI,I30,NGUNNAWAL,101
HYUNDAI,I35,NGUNNAWAL,1
HYUNDAI,I40,NGUNNAWAL,5
HYUNDAI,I45,NGUNNAWAL,8
HYUNDAI,ILOAD,NGUNNAWAL,4
HYUNDAI,IX35,NGUNNAWAL,11
HYUNDAI,KONA,NGUNNAWAL,12
HYUNDAI,LANTRA,NGUNNAWAL,1
HYUNDAI,LAVITA,NGUNNAWAL,1
HYUNDAI,LM IX35 WAGON,NGUNNAWAL,19
HYUNDAI,PB   I20,NGUNNAWAL,3
HYUNDAI,PB I 20,NGUNNAWAL,9
HYUNDAI,SANTA,NGUNNAWAL,1
HYUNDAI,SANTA FE,NGUNNAWAL,9
HYUNDAI,SANTA FE CM DIESEL,NGUNNAWAL,1
HYUNDAI,SANTA FE SER II 7S,NGUNNAWAL,10
HYUNDAI,SANTA FE SR,NGUNNAWAL,1
HYUNDAI,SANTAFE,NGUNNAWAL,4
HYUNDAI,SANTE FE,NGUNNAWAL,1
HYUNDAI,SONATA,NGUNNAWAL,5
HYUNDAI,TERRACAN,NGUNNAWAL,1
HYUNDAI,TIBURON,NGUNNAWAL,2
HYUNDAI,TUCS0N,NGUNNAWAL,3
HYUNDAI,TUCSON,NGUNNAWAL,10
HYUNDAI,VELOSTE,NGUNNAWAL,1
HYUNDAI,VELOSTER,NGUNNAWAL,1
HYUNDAI,VELSOTER,NGUNNAWAL,1
ICV,PUMA CLUBMAN,NGUNNAWAL,1
INFINITI,Q505,NGUNNAWAL,1
INFINITI,QX30,NGUNNAWAL,1
ISUZU,D MAX,NGUNNAWAL,3
ISUZU,D MAX 2WD,NGUNNAWAL,1
ISUZU,D MAX 4WD,NGUNNAWAL,1
ISUZU,D MAX SPACE CAB,NGUNNAWAL,1
ISUZU,DMAX,NGUNNAWAL,4
ISUZU,FVR,NGUNNAWAL,1
ISUZU,MUX,NGUNNAWAL,1
ISUZU,NKR,NGUNNAWAL,1
ISUZU,NNR200,NGUNNAWAL,1
ISUZU,NPR,NGUNNAWAL,1
ISUZU,NPR200,NGUNNAWAL,3
ISUZU,NPR300,NGUNNAWAL,2
ISUZU,NPR400,NGUNNAWAL,1
ISUZU,NPR58,NGUNNAWAL,1
ISUZU,NQR450,NGUNNAWAL,1
IVECO,DAILY,NGUNNAWAL,2
JAGUAR,JAGUAR XE PETROL,NGUNNAWAL,2
JAGUAR,SOVEREIGN,NGUNNAWAL,1
JAGUAR,XE,NGUNNAWAL,1
JAGUAR,XF,NGUNNAWAL,1
JAGUAR,XJS,NGUNNAWAL,1
JEEP,"CHERO,SPRT,LIMIT,JET",NGUNNAWAL,1
JEEP,CHEROKE,NGUNNAWAL,3
JEEP,CHEROKEE,NGUNNAWAL,17
JEEP,COMPASS,NGUNNAWAL,3
JEEP,GRAND CHEROKEE,NGUNNAWAL,16
JEEP,PATRIOT,NGUNNAWAL,2
JEEP,RENEGADE BU SERIES,NGUNNAWAL,1
JEEP,WRANGLER,NGUNNAWAL,9
KENWORTH,T480,NGUNNAWAL,1
KENWORTH,T610SAR,NGUNNAWAL,1
KIA,BC,NGUNNAWAL,1
KIA,CARNIVAL,NGUNNAWAL,35
KIA,CERAB,NGUNNAWAL,1
KIA,CERATO,NGUNNAWAL,60
KIA,K2700,NGUNNAWAL,1
KIA,KIA PICANTO HATCH,NGUNNAWAL,4
KIA,KIA STINGER 3.3T,NGUNNAWAL,3
KIA,MAGENTIS,NGUNNAWAL,1
KIA,OPTIMA,NGUNNAWAL,4
KIA,PREGIO,NGUNNAWAL,1
KIA,RIO,NGUNNAWAL,46
KIA,RONDO,NGUNNAWAL,1
KIA,SORENTO,NGUNNAWAL,23
KIA,SOUL,NGUNNAWAL,1
KIA,SPORTAGE,NGUNNAWAL,37
KIA,STINGER,NGUNNAWAL,1
LAND ROVER,DEFENDER,NGUNNAWAL,3
LAND ROVER,DISCOVERY,NGUNNAWAL,11
LAND ROVER,FREELANDER,NGUNNAWAL,3
LAND ROVER,RANGE ROVER,NGUNNAWAL,1
LAND ROVER,RANGE ROVER EVOQUE,NGUNNAWAL,6
LAND ROVER,RANGE ROVER SPORT,NGUNNAWAL,1
LAND ROVER,SERIES 1 86,NGUNNAWAL,1
LDV,T60 SINGLE CAB,NGUNNAWAL,1
LEXUS,CT 200H,NGUNNAWAL,1
LEXUS,CT 200H 10 SER,NGUNNAWAL,1
LEXUS,CT200H,NGUNNAWAL,1
LEXUS,ES300,NGUNNAWAL,1
LEXUS,ES350,NGUNNAWAL,1
LEXUS,GS 300H,NGUNNAWAL,1
LEXUS,GS250,NGUNNAWAL,1
LEXUS,GS300,NGUNNAWAL,2
LEXUS,GS460 (190 SERIES),NGUNNAWAL,1
LEXUS,IS 200,NGUNNAWAL,1
LEXUS,IS 250 (20 SERIES),NGUNNAWAL,3
LEXUS,IS200,NGUNNAWAL,4
LEXUS,IS250,NGUNNAWAL,2
LEXUS,IS300,NGUNNAWAL,1
LEXUS,IS350,NGUNNAWAL,1
LEXUS,NX 300H,NGUNNAWAL,1
LEXUS,RX330,NGUNNAWAL,1
LEXUS,RX350,NGUNNAWAL,3
LEXUS,RX400H,NGUNNAWAL,1
LEXUS,RX450H,NGUNNAWAL,1
LEXUS,UX ZA1,NGUNNAWAL,1
LEYLAND,MINI,NGUNNAWAL,1
LEYLAND,P76,NGUNNAWAL,1
LOW VOLUME VIN,3 AXLE PIG,NGUNNAWAL,1
MACK,TRIDENT,NGUNNAWAL,1
MANITOU,MTX1840,NGUNNAWAL,1
MAZDA,121,NGUNNAWAL,4
MAZDA,121C,NGUNNAWAL,4
MAZDA,121G,NGUNNAWAL,1
MAZDA,2,NGUNNAWAL,67
MAZDA,2A,NGUNNAWAL,6
MAZDA,2B,NGUNNAWAL,22
MAZDA,3,NGUNNAWAL,218
MAZDA,323,NGUNNAWAL,17
MAZDA,323P,NGUNNAWAL,2
MAZDA,3A,NGUNNAWAL,4
MAZDA,3B,NGUNNAWAL,2
MAZDA,3B HATCH,NGUNNAWAL,21
MAZDA,3B HATCHBACK,NGUNNAWAL,33
MAZDA,3B SEDAN,NGUNNAWAL,20
MAZDA,3C,NGUNNAWAL,1
MAZDA,6,NGUNNAWAL,66
MAZDA,626,NGUNNAWAL,5
MAZDA,626L,NGUNNAWAL,2
MAZDA,6A,NGUNNAWAL,7
MAZDA,6B,NGUNNAWAL,1
MAZDA,6B HATCH,NGUNNAWAL,5
MAZDA,6B SEDAN,NGUNNAWAL,4
MAZDA,6C,NGUNNAWAL,1
MAZDA,B2000,NGUNNAWAL,1
MAZDA,B2500F,NGUNNAWAL,1
MAZDA,B2600,NGUNNAWAL,2
MAZDA,BRAVO,NGUNNAWAL,9
MAZDA,BT50,NGUNNAWAL,16
MAZDA,CX3,NGUNNAWAL,1
MAZDA,CX5,NGUNNAWAL,11
MAZDA,CX7,NGUNNAWAL,8
MAZDA,CX9,NGUNNAWAL,6
MAZDA,MAZDA2,NGUNNAWAL,6
MAZDA,MPV,NGUNNAWAL,1
MAZDA,MX5,NGUNNAWAL,7
MAZDA,N2600,NGUNNAWAL,1
MAZDA,PROTEGE,NGUNNAWAL,1
MAZDA,RX8,NGUNNAWAL,1
MAZDA,RX8A,NGUNNAWAL,1
MAZDA,SIX,NGUNNAWAL,1
MAZDA,SP23,NGUNNAWAL,6
MAZDA,THREE,NGUNNAWAL,2
MAZDA,TRIBUTE,NGUNNAWAL,5
MAZDA,TWO,NGUNNAWAL,2
MERCEDES,117,NGUNNAWAL,1
MERCEDES,168,NGUNNAWAL,1
MERCEDES,190,NGUNNAWAL,1
MERCEDES,202,NGUNNAWAL,1
MERCEDES,203,NGUNNAWAL,1
MERCEDES,204 C CLASS,NGUNNAWAL,3
MERCEDES,204 C CLASS COUPE,NGUNNAWAL,3
MERCEDES,204 C CLASS SEDAN,NGUNNAWAL,2
MERCEDES,205 C CLASS MY14,NGUNNAWAL,3
MERCEDES,205 C CLASS MY16,NGUNNAWAL,2
MERCEDES,246 B CLASS,NGUNNAWAL,2
MERCEDES,280,NGUNNAWAL,1
MERCEDES,8EA250,NGUNNAWAL,1
MERCEDES,A CLASS 176 MY 2013,NGUNNAWAL,1
MERCEDES,A CLASS HATCHBACK,NGUNNAWAL,2
MERCEDES,A160,NGUNNAWAL,2
MERCEDES,A190,NGUNNAWAL,1
MERCEDES,B180,NGUNNAWAL,1
MERCEDES,B200,NGUNNAWAL,1
MERCEDES,B250,NGUNNAWAL,1
MERCEDES,C180,NGUNNAWAL,6
MERCEDES,C200,NGUNNAWAL,4
MERCEDES,C220,NGUNNAWAL,1
MERCEDES,C250,NGUNNAWAL,3
MERCEDES,C280,NGUNNAWAL,1
MERCEDES,C350,NGUNNAWAL,1
MERCEDES,C63,NGUNNAWAL,1
MERCEDES,CLK350,NGUNNAWAL,1
MERCEDES,E200K,NGUNNAWAL,1
MERCEDES,E210,NGUNNAWAL,1
MERCEDES,E240E,NGUNNAWAL,1
MERCEDES,E320,NGUNNAWAL,3
MERCEDES,E400,NGUNNAWAL,1
MERCEDES,GL350,NGUNNAWAL,1
MERCEDES,GLC CLASS MY16,NGUNNAWAL,3
MERCEDES,GLC CLASS MY17,NGUNNAWAL,1
MERCEDES,GLE CLASS MY16,NGUNNAWAL,1
MERCEDES,ML270,NGUNNAWAL,1
MERCEDES,ML320,NGUNNAWAL,3
MERCEDES,ML350,NGUNNAWAL,4
MERCEDES,ML63,NGUNNAWAL,1
MERCEDES,R172 SLK CLASS 2011,NGUNNAWAL,1
MERCEDES,S350,NGUNNAWAL,1
MERCEDES,S63,NGUNNAWAL,1
MERCEDES,SLK350,NGUNNAWAL,1
MERCEDES,SPRINT,NGUNNAWAL,1
MERCEDES,SPRINTER,NGUNNAWAL,7
MERCEDES,VITO,NGUNNAWAL,6
MERCEDES,X156 GLA CLASS MY16,NGUNNAWAL,1
MG,AZS1 ZS,NGUNNAWAL,5
MG,BGT,NGUNNAWAL,1
MG,MG3,NGUNNAWAL,4
MINI,COOPER,NGUNNAWAL,3
MINI,F56,NGUNNAWAL,1
MINI,R 56,NGUNNAWAL,1
MINI,RAY,NGUNNAWAL,1
MITCHELL,ASX,NGUNNAWAL,1
MITSUBISHI,380,NGUNNAWAL,8
MITSUBISHI,ASX,NGUNNAWAL,41
MITSUBISHI,CAIVTER,NGUNNAWAL,1
MITSUBISHI,CANTER,NGUNNAWAL,5
MITSUBISHI,CHALLENGER,NGUNNAWAL,4
MITSUBISHI,COLT,NGUNNAWAL,10
MITSUBISHI,DELICA,NGUNNAWAL,1
MITSUBISHI,EVO,NGUNNAWAL,1
MITSUBISHI,EVOLUTION,NGUNNAWAL,1
MITSUBISHI,EXPRESS,NGUNNAWAL,1
MITSUBISHI,GALANT,NGUNNAWAL,2
MITSUBISHI,GRANDIS,NGUNNAWAL,6
MITSUBISHI,LANCER,NGUNNAWAL,126
MITSUBISHI,MAGNA,NGUNNAWAL,23
MITSUBISHI,MIRAGE,NGUNNAWAL,27
MITSUBISHI,NIMBUS,NGUNNAWAL,2
MITSUBISHI,NP PAGERO,NGUNNAWAL,1
MITSUBISHI,OUTLANDER,NGUNNAWAL,45
MITSUBISHI,PAJERO,NGUNNAWAL,34
MITSUBISHI,PASERO,NGUNNAWAL,1
MITSUBISHI,TRITAN,NGUNNAWAL,1
MITSUBISHI,TRITON,NGUNNAWAL,37
MITSUBISHI,VERADA,NGUNNAWAL,2
NISSAN,180SX,NGUNNAWAL,1
NISSAN,200SX,NGUNNAWAL,1
NISSAN,300ZX,NGUNNAWAL,2
NISSAN,350Z,NGUNNAWAL,4
NISSAN,370Z,NGUNNAWAL,1
NISSAN,ALTIMA,NGUNNAWAL,1
NISSAN,BLUEBIRD,NGUNNAWAL,1
NISSAN,CUBE,NGUNNAWAL,1
NISSAN,DUALIS,NGUNNAWAL,28
NISSAN,DUALS,NGUNNAWAL,1
NISSAN,DUKE,NGUNNAWAL,1
NISSAN,EL GRAND,NGUNNAWAL,1
NISSAN,ELGRAND,NGUNNAWAL,4
NISSAN,EXTRAIL,NGUNNAWAL,1
NISSAN,F15  JUKE,NGUNNAWAL,3
NISSAN,J11 QASHQAI,NGUNNAWAL,27
NISSAN,JUKE,NGUNNAWAL,2
NISSAN,MAXIMA,NGUNNAWAL,9
NISSAN,MICRA,NGUNNAWAL,28
NISSAN,MURANO,NGUNNAWAL,6
NISSAN,NACARA,NGUNNAWAL,1
NISSAN,NARVARA,NGUNNAWAL,1
NISSAN,NAVARA,NGUNNAWAL,59
NISSAN,NEVARA,NGUNNAWAL,1
NISSAN,PATHFINDER,NGUNNAWAL,11
NISSAN,PATROL,NGUNNAWAL,18
NISSAN,PULSAR,NGUNNAWAL,77
NISSAN,QASH QAI,NGUNNAWAL,1
NISSAN,QASHQAI,NGUNNAWAL,8
NISSAN,QUSHQAI,NGUNNAWAL,1
NISSAN,R52 PATHFINDER,NGUNNAWAL,8
NISSAN,RASHQAI,NGUNNAWAL,1
NISSAN,SKYLINE,NGUNNAWAL,6
NISSAN,STAGEA,NGUNNAWAL,1
NISSAN,T31 X TRAIL MA,NGUNNAWAL,2
NISSAN,TIDA,NGUNNAWAL,3
NISSAN,TIIDA,NGUNNAWAL,15
NISSAN,X TRAIL,NGUNNAWAL,4
NISSAN,XTRAIL,NGUNNAWAL,32
NISSAN,XTRAILS,NGUNNAWAL,1
OPEL,ASTRA,NGUNNAWAL,1
OPEL,SL CORSA,NGUNNAWAL,1
PEUGEOT,206,NGUNNAWAL,3
PEUGEOT,207,NGUNNAWAL,4
PEUGEOT,208 SERIES,NGUNNAWAL,2
PEUGEOT,3008,NGUNNAWAL,3
PEUGEOT,307,NGUNNAWAL,6
PEUGEOT,308,NGUNNAWAL,6
PEUGEOT,308CC,NGUNNAWAL,1
PEUGEOT,4008,NGUNNAWAL,1
PEUGEOT,407,NGUNNAWAL,1
PEUGEOT,5008 SERIES,NGUNNAWAL,1
PEUGEOT,508,NGUNNAWAL,1
PORSCHE,911,NGUNNAWAL,2
PORSCHE,911S,NGUNNAWAL,1
PORSCHE,944,NGUNNAWAL,1
PORSCHE,CAYENNE,NGUNNAWAL,2
PORSCHE,CAYMAN,NGUNNAWAL,1
PORSCHE,MACAN,NGUNNAWAL,4
RENAULT,CAPTUR,NGUNNAWAL,1
RENAULT,KANGOO,NGUNNAWAL,2
RENAULT,LATITUDE,NGUNNAWAL,1
RENAULT,MASTER,NGUNNAWAL,1
RENAULT,"MASTER L1, L2, L3",NGUNNAWAL,1
RENAULT,MEGANE,NGUNNAWAL,5
RENAULT,SCENIC,NGUNNAWAL,2
RENAULT,TRAFIC,NGUNNAWAL,1
RENAULT,X95,NGUNNAWAL,1
RENAULT,X98 CLIO 4,NGUNNAWAL,2
SAAB,9000CS,NGUNNAWAL,1
SAAB,93,NGUNNAWAL,4
SKODA,FABIA,NGUNNAWAL,4
SKODA,KAROQ,NGUNNAWAL,2
SKODA,KODIAQ,NGUNNAWAL,1
SKODA,NH RAPID SPACEBACK,NGUNNAWAL,1
SKODA,NJ FABIA SEDAN,NGUNNAWAL,5
SKODA,OCTAVIA,NGUNNAWAL,18
SKODA,SUPERB,NGUNNAWAL,9
SKODA,YETI,NGUNNAWAL,2
SMART,451,NGUNNAWAL,1
SMART,451 CITY COUPE,NGUNNAWAL,1
SSANGYONG,KORANDO,NGUNNAWAL,1
STERLING,3 AXLE RIGID,NGUNNAWAL,1
SUBARU,B3,NGUNNAWAL,1
SUBARU,BRUMBI,NGUNNAWAL,1
SUBARU,BRZ,NGUNNAWAL,1
SUBARU,FORESTER,NGUNNAWAL,81
SUBARU,FORRESTER,NGUNNAWAL,7
SUBARU,IMPREAZA,NGUNNAWAL,1
SUBARU,IMPREZA,NGUNNAWAL,53
SUBARU,IMPREZZA,NGUNNAWAL,1
SUBARU,LEGACY,NGUNNAWAL,1
SUBARU,LIBERTY,NGUNNAWAL,52
SUBARU,OUTBACK,NGUNNAWAL,38
SUBARU,OUTBACLK,NGUNNAWAL,1
SUBARU,SUBARU LEVORG,NGUNNAWAL,3
SUBARU,TRIBECA,NGUNNAWAL,1
SUBARU,WRX,NGUNNAWAL,6
SUBARU,XV,NGUNNAWAL,14
SUZUKI,ALTO,NGUNNAWAL,4
SUZUKI,APV,NGUNNAWAL,1
SUZUKI,BALENO,NGUNNAWAL,1
SUZUKI,CELERIO,NGUNNAWAL,1
SUZUKI,FR KIZASHI,NGUNNAWAL,2
SUZUKI,IGNIS,NGUNNAWAL,5
SUZUKI,JIMNY,NGUNNAWAL,1
SUZUKI,KIZASHI,NGUNNAWAL,4
SUZUKI,LIANA,NGUNNAWAL,2
SUZUKI,LIANO,NGUNNAWAL,1
SUZUKI,LY VITARA,NGUNNAWAL,4
SUZUKI,SWIFT,NGUNNAWAL,66
SUZUKI,SX4,NGUNNAWAL,5
SUZUKI,SX4GYB,NGUNNAWAL,1
SUZUKI,VITARA,NGUNNAWAL,12
SUZUKI,VITAZA,NGUNNAWAL,1
TEFCO,4AXLEDOG,NGUNNAWAL,1
TESLA,MODEL S,NGUNNAWAL,2
TOYOTA,110 SER LIFTBACK,NGUNNAWAL,1
TOYOTA,86,NGUNNAWAL,4
TOYOTA,86 ZN6 SER,NGUNNAWAL,8
TOYOTA,ALPHARD,NGUNNAWAL,1
TOYOTA,ARISTO,NGUNNAWAL,1
TOYOTA,AURION,NGUNNAWAL,41
TOYOTA,AVALON,NGUNNAWAL,13
TOYOTA,AVENSIS,NGUNNAWAL,1
TOYOTA,C CAB 4X2,NGUNNAWAL,1
TOYOTA,CAM,NGUNNAWAL,1
TOYOTA,CAMRY,NGUNNAWAL,213
TOYOTA,CAROLLA,NGUNNAWAL,1
TOYOTA,CELICA,NGUNNAWAL,2
TOYOTA,CHR,NGUNNAWAL,1
TOYOTA,COASTER,NGUNNAWAL,1
TOYOTA,COMMUTER,NGUNNAWAL,4
TOYOTA,CORALLA,NGUNNAWAL,1
TOYOTA,COROLLA,NGUNNAWAL,299
TOYOTA,CORONA,NGUNNAWAL,1
TOYOTA,CORROLA,NGUNNAWAL,1
TOYOTA,CORROLLA,NGUNNAWAL,3
TOYOTA,CRESSIDA,NGUNNAWAL,1
TOYOTA,DYNA,NGUNNAWAL,3
TOYOTA,ECHO,NGUNNAWAL,27
TOYOTA,ESTIMA,NGUNNAWAL,7
TOYOTA,FJ CRUISER,NGUNNAWAL,3
TOYOTA,FORTUNER,NGUNNAWAL,6
